weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km
2983,P010,2024-01-09,Clear,13.4,8
2984,P010,2024-01-12,Clear,32.3,13
2985,P010,2024-01-15,Cloudy,20.5,17
2986,P010,2024-01-18,Storm,40.3,5
2987,P010,2024-01-21,Clear,19.2,17
2988,P010,2024-01-24,Cloudy,19.8,9
2989,P010,2024-01-27,Clear,7.4,16
2990,P010,2024-01-30,Cloudy,28.6,5
2991,P010,2024-02-02,Fog,9.1,1
2992,P010,2024-02-05,Storm,60.4,3
2993,P010,2024-02-08,Thunderstorm,71.9,4
2994,P010,2024-02-11,Clear,26.9,10
2995,P010,2024-02-14,Clear,20.9,12
2996,P010,2024-02-17,Rain,31.5,15
2997,P010,2024-02-20,Clear,15.4,17
2998,P010,2024-02-23,Thunderstorm,66.6,4
2999,P010,2024-02-26,Cloudy,34.2,10
3000,P010,2024-02-29,Clear,12.9,10
3001,P010,2024-03-03,Clear,8.7,12
3002,P010,2024-03-06,Cloudy,31.4,16
3003,P010,2024-03-09,Rain,34.4,13
3004,P010,2024-03-12,Clear,25.3,18
3005,P010,2024-03-15,Clear,24.6,14
3006,P010,2024-03-18,Rain,15.2,9
3007,P010,2024-03-21,Thunderstorm,82.3,1
3008,P010,2024-03-24,Clear,33.3,9
3009,P010,2024-03-27,Fog,19.8,2
3010,P010,2024-03-30,Rain,23.4,20
3011,P010,2024-04-02,Rain,23.6,7
3012,P010,2024-04-05,Cloudy,32.0,17
3013,P010,2024-04-08,Rain,12.3,14
3014,P010,2024-04-11,Cloudy,25.4,10
3015,P010,2024-04-14,Cloudy,5.9,17
3016,P010,2024-04-17,Rain,29.6,20
3017,P010,2024-04-20,Clear,5.4,6
3018,P010,2024-04-23,Rain,7.0,17
3019,P010,2024-04-26,Storm,81.3,3
3020,P010,2024-04-29,Clear,24.1,6
3021,P010,2024-05-02,Clear,34.8,12
3022,P010,2024-05-05,Clear,21.4,9
3023,P010,2024-05-08,Clear,31.8,15
3024,P010,2024-05-11,Thunderstorm,84.1,1
3025,P010,2024-05-14,Clear,32.6,8
3026,P010,2024-05-17,Cloudy,26.5,17
3027,P010,2024-05-20,Cloudy,20.2,7
3028,P010,2024-05-23,Thunderstorm,57.3,2
3029,P010,2024-05-26,Clear,12.6,16
3030,P010,2024-05-29,Clear,17.8,11
3031,P010,2024-06-01,Rain,31.4,7
3032,P010,2024-06-04,Cloudy,23.6,19
3033,P010,2024-06-07,Rain,21.6,5
3034,P010,2024-06-10,Cloudy,24.5,15
3035,P010,2024-06-13,Clear,22.9,9
3036,P010,2024-06-16,Cloudy,33.8,13
3037,P010,2024-06-19,Thunderstorm,76.8,5
3038,P010,2024-06-22,Cloudy,17.8,9
3039,P010,2024-06-25,Thunderstorm,78.2,5
3040,P010,2024-06-28,Clear,34.8,15
3041,P011,2022-01-01,Cloudy,26.1,20
3042,P011,2022-01-04,Clear,30.2,9
3043,P011,2022-01-07,Clear,12.0,7
3044,P011,2022-01-10,Thunderstorm,89.3,5
3045,P011,2022-01-13,Rain,16.4,13
3046,P011,2022-01-16,Clear,9.0,11
3047,P011,2022-01-19,Thunderstorm,72.4,5
3048,P011,2022-01-22,Cloudy,20.6,12
3049,P011,2022-01-25,Cloudy,8.1,8
3050,P011,2022-01-28,Storm,73.0,4
3051,P011,2022-01-31,Clear,32.6,10
3052,P011,2022-02-03,Fog,13.5,1
3053,P011,2022-02-06,Cloudy,20.4,6
3054,P011,2022-02-09,Rain,21.7,11
3055,P011,2022-02-12,Clear,8.6,8
3056,P011,2022-02-15,Clear,11.9,5
3057,P011,2022-02-18,Clear,25.7,17
3058,P011,2022-02-21,Cloudy,16.4,6
3059,P011,2022-02-24,Fog,12.6,3
3060,P011,2022-02-27,Cloudy,31.0,20
3061,P011,2022-03-02,Rain,8.7,7
3062,P011,2022-03-05,Rain,10.7,17
3063,P011,2022-03-08,Rain,13.7,12
3064,P011,2022-03-11,Thunderstorm,54.5,3
3065,P011,2022-03-14,Cloudy,24.2,7
3066,P011,2022-03-17,Cloudy,27.7,20
3067,P011,2022-03-20,Clear,28.5,9
3068,P011,2022-03-23,Clear,14.3,15
3069,P011,2022-03-26,Thunderstorm,79.5,1
3070,P011,2022-03-29,Clear,27.0,5
3071,P011,2022-04-01,Cloudy,27.5,10
3072,P011,2022-04-04,Clear,29.5,13
3073,P011,2022-04-07,Fog,19.3,3
3074,P011,2022-04-10,Clear,30.0,15
3075,P011,2022-04-13,Clear,25.7,18
3076,P011,2022-04-16,Cloudy,31.9,17
3077,P011,2022-04-19,Cloudy,7.8,5
3078,P011,2022-04-22,Fog,10.9,2
3079,P011,2022-04-25,Clear,7.6,7
3080,P011,2022-04-28,Rain,31.8,12
3081,P011,2022-05-01,Storm,40.1,4
3082,P011,2022-05-04,Cloudy,8.0,13
3083,P011,2022-05-07,Rain,19.1,5
3084,P011,2022-05-10,Clear,21.9,11
3085,P011,2022-05-13,Cloudy,21.4,14
3086,P011,2022-05-16,Cloudy,16.3,17
3087,P011,2022-05-19,Clear,23.2,5
3088,P011,2022-05-22,Cloudy,21.2,8
3089,P011,2022-05-25,Cloudy,34.9,20
3090,P011,2022-05-28,Rain,7.2,5
3091,P011,2022-05-31,Clear,22.7,10
3092,P011,2022-06-03,Clear,30.3,19
3093,P011,2022-06-06,Thunderstorm,41.2,5
3094,P011,2022-06-09,Clear,5.7,7
3095,P011,2022-06-12,Clear,31.4,16
3096,P011,2022-06-15,Cloudy,33.9,10
3097,P011,2022-06-18,Clear,14.1,7
3098,P011,2022-06-21,Cloudy,5.2,16
3099,P011,2022-06-24,Fog,19.1,2
3100,P011,2022-06-27,Clear,20.3,8
3101,P011,2022-06-30,Cloudy,18.7,7
3102,P011,2022-07-03,Rain,9.1,14
3103,P011,2022-07-06,Clear,10.5,7
3104,P011,2022-07-09,Clear,25.2,9
3105,P011,2022-07-12,Clear,23.3,17
3106,P011,2022-07-15,Fog,11.5,1
3107,P011,2022-07-18,Clear,23.1,20
3108,P011,2022-07-21,Clear,22.6,19
3109,P011,2022-07-24,Clear,26.2,13
3110,P011,2022-07-27,Rain,16.0,9
3111,P011,2022-07-30,Clear,21.6,14
3112,P011,2022-08-02,Clear,30.0,6
3113,P011,2022-08-05,Clear,28.4,9
3114,P011,2022-08-08,Clear,22.3,9
3115,P011,2022-08-11,Thunderstorm,58.4,1
3116,P011,2022-08-14,Rain,5.5,6
3117,P011,2022-08-17,Clear,17.0,15
3118,P011,2022-08-20,Cloudy,33.5,19
3119,P011,2022-08-23,Clear,29.8,13
3120,P011,2022-08-26,Thunderstorm,63.5,2
3121,P011,2022-08-29,Cloudy,32.6,15
3122,P011,2022-09-01,Thunderstorm,84.3,3
3123,P011,2022-09-04,Clear,7.7,10
3124,P011,2022-09-07,Clear,12.9,19
3125,P011,2022-09-10,Clear,9.1,18
3126,P011,2022-09-13,Clear,33.2,16
3127,P011,2022-09-16,Clear,7.0,16
3128,P011,2022-09-19,Fog,14.6,1
3129,P011,2022-09-22,Clear,22.2,5
3130,P011,2022-09-25,Cloudy,30.3,8
3131,P011,2022-09-28,Storm,72.8,3
3132,P011,2022-10-01,Clear,7.4,6
3133,P011,2022-10-04,Rain,11.8,19
3134,P011,2022-10-07,Clear,22.1,11
3135,P011,2022-10-10,Clear,18.9,18
3136,P011,2022-10-13,Cloudy,25.4,5
3137,P011,2022-10-16,Fog,8.8,3
3138,P011,2022-10-19,Rain,24.6,14
3139,P011,2022-10-22,Cloudy,14.8,14
3140,P011,2022-10-25,Clear,24.4,19
3141,P011,2022-10-28,Cloudy,21.7,11
3142,P011,2022-10-31,Thunderstorm,60.6,2
3143,P011,2022-11-03,Cloudy,13.4,20
3144,P011,2022-11-06,Rain,17.4,7
3145,P011,2022-11-09,Fog,16.9,3
3146,P011,2022-11-12,Fog,19.7,1
3147,P011,2022-11-15,Rain,29.3,7
3148,P011,2022-11-18,Clear,28.1,7
3149,P011,2022-11-21,Clear,15.0,9
3150,P011,2022-11-24,Clear,21.8,17
3151,P011,2022-11-27,Clear,10.5,19
3152,P011,2022-11-30,Thunderstorm,50.7,3
3153,P011,2022-12-03,Cloudy,20.7,12
3154,P011,2022-12-06,Clear,32.6,18
3155,P011,2022-12-09,Cloudy,17.2,13
3156,P011,2022-12-12,Storm,61.8,4
3157,P011,2022-12-15,Cloudy,22.6,12
3158,P011,2022-12-18,Storm,89.8,3
3159,P011,2022-12-21,Fog,12.6,3
3160,P011,2022-12-24,Clear,10.3,12
3161,P011,2022-12-27,Clear,34.4,14
3162,P011,2022-12-30,Cloudy,9.1,6
3163,P011,2023-01-02,Clear,6.6,19
3164,P011,2023-01-05,Fog,15.6,2
3165,P011,2023-01-08,Clear,23.6,16
3166,P011,2023-01-11,Clear,33.8,10
3167,P011,2023-01-14,Clear,10.5,5
3168,P011,2023-01-17,Cloudy,21.2,15
3169,P011,2023-01-20,Fog,9.9,1
3170,P011,2023-01-23,Cloudy,26.0,5
3171,P011,2023-01-26,Rain,23.0,12
3172,P011,2023-01-29,Clear,7.5,8
3173,P011,2023-02-01,Cloudy,20.2,17
3174,P011,2023-02-04,Clear,34.6,5
3175,P011,2023-02-07,Clear,29.2,19
3176,P011,2023-02-10,Rain,6.6,10
3177,P011,2023-02-13,Clear,5.7,16
3178,P011,2023-02-16,Fog,9.7,2
3179,P011,2023-02-19,Rain,7.5,10
3180,P011,2023-02-22,Storm,84.6,2
3181,P011,2023-02-25,Clear,32.0,16
3182,P011,2023-02-28,Thunderstorm,43.0,2
3183,P011,2023-03-03,Thunderstorm,78.0,1
3184,P011,2023-03-06,Clear,8.3,11
3185,P011,2023-03-09,Thunderstorm,86.5,3
3186,P011,2023-03-12,Storm,72.7,5
3187,P011,2023-03-15,Clear,24.0,15
3188,P011,2023-03-18,Clear,13.5,20
3189,P011,2023-03-21,Clear,18.3,11
3190,P011,2023-03-24,Thunderstorm,63.2,5
3191,P011,2023-03-27,Clear,15.6,16
3192,P011,2023-03-30,Cloudy,32.4,7
3193,P011,2023-04-02,Clear,34.5,14
3194,P011,2023-04-05,Fog,14.3,2
3195,P011,2023-04-08,Rain,5.4,8
3196,P011,2023-04-11,Clear,15.4,6
3197,P011,2023-04-14,Thunderstorm,61.4,5
3198,P011,2023-04-17,Cloudy,34.2,14
3199,P011,2023-04-20,Clear,21.3,8
3200,P011,2023-04-23,Fog,19.9,2
3201,P011,2023-04-26,Thunderstorm,70.8,2
3202,P011,2023-04-29,Fog,10.4,1
3203,P011,2023-05-02,Fog,15.3,2
3204,P011,2023-05-05,Clear,15.8,7
3205,P011,2023-05-08,Clear,17.2,20
3206,P011,2023-05-11,Cloudy,22.3,5
3207,P011,2023-05-14,Clear,17.9,6
3208,P011,2023-05-17,Clear,16.6,19
3209,P011,2023-05-20,Cloudy,6.3,12
3210,P011,2023-05-23,Storm,65.0,2
3211,P011,2023-05-26,Rain,33.7,11
3212,P011,2023-05-29,Cloudy,13.7,16
3213,P011,2023-06-01,Thunderstorm,41.0,4
3214,P011,2023-06-04,Cloudy,16.3,10
3215,P011,2023-06-07,Clear,5.2,10
3216,P011,2023-06-10,Cloudy,29.9,7
3217,P011,2023-06-13,Cloudy,34.6,15
3218,P011,2023-06-16,Clear,32.0,10
3219,P011,2023-06-19,Clear,18.8,13
3220,P011,2023-06-22,Clear,6.8,10
3221,P011,2023-06-25,Rain,22.2,9
3222,P011,2023-06-28,Clear,11.6,15
3223,P011,2023-07-01,Thunderstorm,43.5,1
3224,P011,2023-07-04,Cloudy,24.3,18
3225,P011,2023-07-07,Thunderstorm,42.3,2
3226,P011,2023-07-10,Clear,27.9,18
3227,P011,2023-07-13,Cloudy,12.3,9
3228,P011,2023-07-16,Thunderstorm,45.8,4
3229,P011,2023-07-19,Clear,11.6,9
3230,P011,2023-07-22,Cloudy,5.2,15
3231,P011,2023-07-25,Fog,18.9,2
3232,P011,2023-07-28,Clear,31.3,19
3233,P011,2023-07-31,Clear,22.0,10
3234,P011,2023-08-03,Clear,22.8,18
3235,P011,2023-08-06,Clear,16.9,12
3236,P011,2023-08-09,Fog,8.6,3
3237,P011,2023-08-12,Rain,10.4,5
3238,P011,2023-08-15,Thunderstorm,47.1,3
3239,P011,2023-08-18,Clear,10.6,13
3240,P011,2023-08-21,Cloudy,18.9,5
3241,P011,2023-08-24,Rain,8.8,19
3242,P011,2023-08-27,Clear,29.0,10
3243,P011,2023-08-30,Clear,27.6,5
3244,P011,2023-09-02,Clear,17.9,10
3245,P011,2023-09-05,Clear,28.9,10
3246,P011,2023-09-08,Clear,32.2,8
3247,P011,2023-09-11,Cloudy,32.3,5
3248,P011,2023-09-14,Rain,22.0,18
3249,P011,2023-09-17,Clear,8.4,18
3250,P011,2023-09-20,Clear,16.1,7
3251,P011,2023-09-23,Rain,31.4,19
3252,P011,2023-09-26,Rain,19.1,8
3253,P011,2023-09-29,Clear,20.5,6
3254,P011,2023-10-02,Rain,28.2,12
3255,P011,2023-10-05,Cloudy,28.0,11
3256,P011,2023-10-08,Clear,34.4,9
3257,P011,2023-10-11,Cloudy,22.5,10
3258,P011,2023-10-14,Rain,13.3,14
3259,P011,2023-10-17,Thunderstorm,72.9,5
3260,P011,2023-10-20,Clear,26.7,20
3261,P011,2023-10-23,Clear,6.6,11
3262,P011,2023-10-26,Cloudy,21.1,12
3263,P011,2023-10-29,Clear,33.4,6
3264,P011,2023-11-01,Clear,13.3,20
3265,P011,2023-11-04,Storm,72.7,2
3266,P011,2023-11-07,Fog,17.9,3
3267,P011,2023-11-10,Clear,17.6,16
3268,P011,2023-11-13,Cloudy,26.3,5
3269,P011,2023-11-16,Rain,27.1,5
3270,P011,2023-11-19,Clear,24.0,6
3271,P011,2023-11-22,Clear,26.4,9
3272,P011,2023-11-25,Clear,8.9,19
3273,P011,2023-11-28,Cloudy,30.5,9
3274,P011,2023-12-01,Rain,8.1,16
3275,P011,2023-12-04,Rain,6.2,9
3276,P011,2023-12-07,Cloudy,17.5,6
3277,P011,2023-12-10,Cloudy,16.9,5
3278,P011,2023-12-13,Rain,29.7,16
3279,P011,2023-12-16,Rain,22.8,19
3280,P011,2023-12-19,Cloudy,15.7,8
3281,P011,2023-12-22,Cloudy,11.7,7
3282,P011,2023-12-25,Rain,24.6,7
3283,P011,2023-12-28,Cloudy,31.5,7
3284,P011,2023-12-31,Cloudy,16.3,6
3285,P011,2024-01-03,Thunderstorm,48.0,5
3286,P011,2024-01-06,Clear,33.3,5
3287,P011,2024-01-09,Clear,30.3,13
3288,P011,2024-01-12,Clear,16.6,10
3289,P011,2024-01-15,Clear,7.4,11
3290,P011,2024-01-18,Fog,11.3,1
3291,P011,2024-01-21,Cloudy,16.0,16
3292,P011,2024-01-24,Storm,60.9,4
3293,P011,2024-01-27,Cloudy,27.6,6
3294,P011,2024-01-30,Clear,26.0,9
3295,P011,2024-02-02,Clear,20.4,17
3296,P011,2024-02-05,Clear,6.8,14
3297,P011,2024-02-08,Rain,28.5,14
3298,P011,2024-02-11,Rain,18.2,18
3299,P011,2024-02-14,Clear,10.9,14
3300,P011,2024-02-17,Cloudy,10.7,12
3301,P011,2024-02-20,Cloudy,15.3,14
3302,P011,2024-02-23,Cloudy,16.3,19
3303,P011,2024-02-26,Clear,30.4,17
3304,P011,2024-02-29,Clear,31.5,8
3305,P011,2024-03-03,Clear,34.1,13
3306,P011,2024-03-06,Clear,17.3,9
3307,P011,2024-03-09,Fog,16.1,3
3308,P011,2024-03-12,Cloudy,14.6,9
3309,P011,2024-03-15,Clear,20.4,6
3310,P011,2024-03-18,Cloudy,19.8,8
3311,P011,2024-03-21,Rain,32.9,9
3312,P011,2024-03-24,Cloudy,26.7,7
3313,P011,2024-03-27,Rain,22.1,17
3314,P011,2024-03-30,Clear,11.0,15
3315,P011,2024-04-02,Rain,31.6,14
3316,P011,2024-04-05,Fog,19.6,1
3317,P011,2024-04-08,Thunderstorm,73.3,3
3318,P011,2024-04-11,Cloudy,11.7,13
3319,P011,2024-04-14,Fog,19.2,1
3320,P011,2024-04-17,Rain,12.2,7
3321,P011,2024-04-20,Rain,16.0,20
3322,P011,2024-04-23,Cloudy,16.2,13
3323,P011,2024-04-26,Clear,19.0,17
3324,P011,2024-04-29,Fog,13.5,2
3325,P011,2024-05-02,Cloudy,28.9,17
3326,P011,2024-05-05,Cloudy,31.8,13
3327,P011,2024-05-08,Rain,33.3,15
3328,P011,2024-05-11,Fog,10.4,1
3329,P011,2024-05-14,Cloudy,21.9,13
3330,P011,2024-05-17,Clear,32.9,17
3331,P011,2024-05-20,Storm,43.2,2
3332,P011,2024-05-23,Fog,6.9,1
3333,P011,2024-05-26,Clear,16.1,5
3334,P011,2024-05-29,Cloudy,32.8,14
3335,P011,2024-06-01,Cloudy,29.4,10
3336,P011,2024-06-04,Rain,22.9,15
3337,P011,2024-06-07,Rain,16.1,17
3338,P011,2024-06-10,Clear,30.3,10
3339,P011,2024-06-13,Clear,32.7,5
3340,P011,2024-06-16,Cloudy,34.4,9
3341,P011,2024-06-19,Clear,28.3,8
3342,P011,2024-06-22,Clear,16.5,14
3343,P011,2024-06-25,Clear,25.0,13
3344,P011,2024-06-28,Rain,22.5,12
3345,P012,2022-01-01,Rain,9.7,18
3346,P012,2022-01-04,Rain,14.0,15
3347,P012,2022-01-07,Thunderstorm,50.7,1
3348,P012,2022-01-10,Cloudy,17.4,19
3349,P012,2022-01-13,Clear,33.8,5
3350,P012,2022-01-16,Clear,24.4,8
3351,P012,2022-01-19,Cloudy,20.9,16
3352,P012,2022-01-22,Fog,7.1,1
3353,P012,2022-01-25,Clear,26.9,19
3354,P012,2022-01-28,Clear,33.0,13
3355,P012,2022-01-31,Clear,11.3,13
3356,P012,2022-02-03,Rain,10.3,19
3357,P012,2022-02-06,Clear,30.3,20
3358,P012,2022-02-09,Clear,19.9,10
3359,P012,2022-02-12,Thunderstorm,86.7,1
3360,P012,2022-02-15,Rain,17.3,15
3361,P012,2022-02-18,Thunderstorm,81.0,2
3362,P012,2022-02-21,Fog,11.9,1
3363,P012,2022-02-24,Cloudy,17.0,15
3364,P012,2022-02-27,Cloudy,10.8,5
3365,P012,2022-03-02,Clear,32.3,6
3366,P012,2022-03-05,Fog,14.4,2
3367,P012,2022-03-08,Rain,29.4,7
3368,P012,2022-03-11,Clear,33.1,15
3369,P012,2022-03-14,Cloudy,24.7,6
3370,P012,2022-03-17,Clear,32.6,20
3371,P012,2022-03-20,Thunderstorm,48.9,2
3372,P012,2022-03-23,Clear,10.6,19
3373,P012,2022-03-26,Rain,33.4,8
3374,P012,2022-03-29,Cloudy,23.1,12
3375,P012,2022-04-01,Storm,74.6,1
3376,P012,2022-04-04,Rain,11.5,17
3377,P012,2022-04-07,Cloudy,23.8,7
3378,P012,2022-04-10,Cloudy,9.9,6
3379,P012,2022-04-13,Clear,10.9,16
3380,P012,2022-04-16,Clear,9.6,17
3381,P012,2022-04-19,Clear,26.6,10
3382,P012,2022-04-22,Cloudy,23.9,20
3383,P012,2022-04-25,Rain,15.3,16
3384,P012,2022-04-28,Storm,57.6,2
3385,P012,2022-05-01,Fog,7.2,1
3386,P012,2022-05-04,Cloudy,28.1,19
3387,P012,2022-05-07,Clear,23.5,10
3388,P012,2022-05-10,Clear,15.9,20
3389,P012,2022-05-13,Rain,29.8,12
3390,P012,2022-05-16,Rain,11.8,12
3391,P012,2022-05-19,Cloudy,7.6,16
3392,P012,2022-05-22,Storm,63.5,1
3393,P012,2022-05-25,Fog,13.3,2
3394,P012,2022-05-28,Clear,10.6,20
3395,P012,2022-05-31,Rain,8.6,10
3396,P012,2022-06-03,Rain,11.0,6
3397,P012,2022-06-06,Clear,19.7,9
3398,P012,2022-06-09,Clear,15.6,12
3399,P012,2022-06-12,Thunderstorm,67.9,5
3400,P012,2022-06-15,Cloudy,10.5,7
3401,P012,2022-06-18,Storm,64.6,4
3402,P012,2022-06-21,Fog,16.4,3
3403,P012,2022-06-24,Thunderstorm,79.0,4
3404,P012,2022-06-27,Clear,18.3,13
3405,P012,2022-06-30,Clear,11.3,11
3406,P012,2022-07-03,Storm,89.1,2
3407,P012,2022-07-06,Fog,18.8,3
3408,P012,2022-07-09,Clear,8.2,14
3409,P012,2022-07-12,Clear,9.6,9
3410,P012,2022-07-15,Rain,25.0,10
3411,P012,2022-07-18,Clear,33.8,17
3412,P012,2022-07-21,Clear,10.5,15
3413,P012,2022-07-24,Clear,24.7,17
3414,P012,2022-07-27,Clear,31.9,20
3415,P012,2022-07-30,Thunderstorm,52.2,1
3416,P012,2022-08-02,Cloudy,13.1,20
3417,P012,2022-08-05,Clear,29.8,5
3418,P012,2022-08-08,Cloudy,14.5,14
3419,P012,2022-08-11,Rain,24.6,15
3420,P012,2022-08-14,Clear,31.7,7
3421,P012,2022-08-17,Clear,16.6,17
3422,P012,2022-08-20,Rain,20.3,14
3423,P012,2022-08-23,Rain,11.9,20
3424,P012,2022-08-26,Rain,16.6,15
3425,P012,2022-08-29,Rain,28.7,6
3426,P012,2022-09-01,Clear,12.5,7
3427,P012,2022-09-04,Rain,33.1,7
3428,P012,2022-09-07,Clear,17.8,13
3429,P012,2022-09-10,Clear,22.0,15
3430,P012,2022-09-13,Clear,13.1,7
3431,P012,2022-09-16,Cloudy,16.3,11
3432,P012,2022-09-19,Cloudy,18.5,20
3433,P012,2022-09-22,Clear,10.5,20
3434,P012,2022-09-25,Rain,29.3,5
3435,P012,2022-09-28,Clear,18.0,10
3436,P012,2022-10-01,Rain,7.1,20
3437,P012,2022-10-04,Clear,26.9,7
3438,P012,2022-10-07,Clear,7.2,11
3439,P012,2022-10-10,Cloudy,27.6,18
3440,P012,2022-10-13,Fog,14.3,2
3441,P012,2022-10-16,Cloudy,24.4,17
3442,P012,2022-10-19,Clear,33.6,20
3443,P012,2022-10-22,Clear,9.9,20
3444,P012,2022-10-25,Thunderstorm,51.6,5
3445,P012,2022-10-28,Storm,49.3,4
3446,P012,2022-10-31,Rain,25.2,5
3447,P012,2022-11-03,Cloudy,15.2,20
3448,P012,2022-11-06,Cloudy,17.6,12
3449,P012,2022-11-09,Thunderstorm,86.8,5
3450,P012,2022-11-12,Fog,15.5,2
3451,P012,2022-11-15,Clear,23.1,17
3452,P012,2022-11-18,Clear,10.7,15
3453,P012,2022-11-21,Clear,8.7,6
3454,P012,2022-11-24,Clear,22.6,16
3455,P012,2022-11-27,Thunderstorm,78.7,4
3456,P012,2022-11-30,Rain,13.2,14
3457,P012,2022-12-03,Cloudy,18.7,14
3458,P012,2022-12-06,Cloudy,26.3,5
3459,P012,2022-12-09,Clear,34.0,19
3460,P012,2022-12-12,Clear,14.3,18
3461,P012,2022-12-15,Cloudy,13.9,19
3462,P012,2022-12-18,Cloudy,32.7,7
3463,P012,2022-12-21,Cloudy,11.0,16
3464,P012,2022-12-24,Cloudy,34.7,13
3465,P012,2022-12-27,Thunderstorm,41.7,4
3466,P012,2022-12-30,Clear,14.4,12
3467,P012,2023-01-02,Cloudy,6.1,17
3468,P012,2023-01-05,Storm,68.3,5
3469,P012,2023-01-08,Clear,18.9,7
3470,P012,2023-01-11,Clear,24.0,16
3471,P012,2023-01-14,Clear,25.9,12
3472,P012,2023-01-17,Clear,6.5,16
3473,P012,2023-01-20,Cloudy,26.6,10
3474,P012,2023-01-23,Clear,8.3,10
3475,P012,2023-01-26,Cloudy,25.2,18
3476,P012,2023-01-29,Clear,34.6,15
3477,P012,2023-02-01,Cloudy,32.5,15
3478,P012,2023-02-04,Cloudy,15.5,14
3479,P012,2023-02-07,Cloudy,18.0,14
3480,P012,2023-02-10,Storm,77.7,3
3481,P012,2023-02-13,Rain,14.2,13
3482,P012,2023-02-16,Rain,28.8,14
3483,P012,2023-02-19,Cloudy,16.9,12
3484,P012,2023-02-22,Rain,12.3,13
3485,P012,2023-02-25,Clear,18.5,12
3486,P012,2023-02-28,Cloudy,13.1,18
3487,P012,2023-03-03,Clear,20.8,10
3488,P012,2023-03-06,Clear,6.4,15
3489,P012,2023-03-09,Cloudy,8.8,20
3490,P012,2023-03-12,Rain,11.6,13
3491,P012,2023-03-15,Clear,9.7,5
3492,P012,2023-03-18,Storm,78.0,4
3493,P012,2023-03-21,Clear,25.7,8
3494,P012,2023-03-24,Thunderstorm,78.1,4
3495,P012,2023-03-27,Clear,32.0,16
3496,P012,2023-03-30,Clear,23.9,18
3497,P012,2023-04-02,Clear,19.2,9
3498,P012,2023-04-05,Thunderstorm,46.3,2
3499,P012,2023-04-08,Clear,14.1,18
3500,P012,2023-04-11,Thunderstorm,59.1,1
3501,P012,2023-04-14,Clear,23.3,6
3502,P012,2023-04-17,Rain,9.2,16
3503,P012,2023-04-20,Clear,28.4,11
3504,P012,2023-04-23,Rain,18.8,17
3505,P012,2023-04-26,Thunderstorm,66.4,5
3506,P012,2023-04-29,Clear,14.9,15
3507,P012,2023-05-02,Cloudy,30.2,5
3508,P012,2023-05-05,Cloudy,17.9,7
3509,P012,2023-05-08,Fog,14.1,1
3510,P012,2023-05-11,Clear,15.8,14
3511,P012,2023-05-14,Clear,25.9,17
3512,P012,2023-05-17,Clear,7.5,12
3513,P012,2023-05-20,Fog,13.3,1
3514,P012,2023-05-23,Thunderstorm,54.8,2
3515,P012,2023-05-26,Clear,17.2,9
3516,P012,2023-05-29,Clear,12.5,14
3517,P012,2023-06-01,Cloudy,10.5,18
3518,P012,2023-06-04,Clear,8.2,14
3519,P012,2023-06-07,Clear,18.5,18
3520,P012,2023-06-10,Cloudy,25.8,17
3521,P012,2023-06-13,Rain,21.2,5
3522,P012,2023-06-16,Clear,28.7,15
3523,P012,2023-06-19,Rain,31.9,13
3524,P012,2023-06-22,Clear,22.5,6
3525,P012,2023-06-25,Clear,29.1,7
3526,P012,2023-06-28,Cloudy,34.2,19
3527,P012,2023-07-01,Thunderstorm,43.2,3
3528,P012,2023-07-04,Clear,6.1,11
3529,P012,2023-07-07,Thunderstorm,42.9,2
3530,P012,2023-07-10,Cloudy,28.7,16
3531,P012,2023-07-13,Fog,7.5,3
3532,P012,2023-07-16,Cloudy,13.4,17
3533,P012,2023-07-19,Clear,18.5,15
3534,P012,2023-07-22,Rain,27.6,10
3535,P012,2023-07-25,Clear,9.0,9
3536,P012,2023-07-28,Cloudy,12.0,9
3537,P012,2023-07-31,Clear,14.9,8
3538,P012,2023-08-03,Clear,31.3,12
3539,P012,2023-08-06,Clear,10.9,18
3540,P012,2023-08-09,Cloudy,7.0,8
3541,P012,2023-08-12,Rain,17.8,19
3542,P012,2023-08-15,Clear,29.5,19
3543,P012,2023-08-18,Thunderstorm,47.1,4
3544,P012,2023-08-21,Cloudy,15.4,15
3545,P012,2023-08-24,Clear,27.5,10
3546,P012,2023-08-27,Clear,16.1,6
3547,P012,2023-08-30,Clear,32.1,12
3548,P012,2023-09-02,Rain,21.7,13
3549,P012,2023-09-05,Rain,10.1,5
3550,P012,2023-09-08,Clear,26.5,9
3551,P012,2023-09-11,Clear,21.2,19
3552,P012,2023-09-14,Clear,34.2,5
3553,P012,2023-09-17,Clear,26.5,10
3554,P012,2023-09-20,Rain,9.0,6
3555,P012,2023-09-23,Thunderstorm,42.9,4
3556,P012,2023-09-26,Fog,8.9,3
3557,P012,2023-09-29,Cloudy,28.3,8
3558,P012,2023-10-02,Thunderstorm,63.8,4
3559,P012,2023-10-05,Clear,12.8,8
3560,P012,2023-10-08,Cloudy,30.0,10
3561,P012,2023-10-11,Fog,5.8,2
3562,P012,2023-10-14,Cloudy,11.8,19
3563,P012,2023-10-17,Clear,25.3,9
3564,P012,2023-10-20,Clear,31.2,7
3565,P012,2023-10-23,Clear,14.5,6
3566,P012,2023-10-26,Rain,22.5,15
3567,P012,2023-10-29,Clear,27.7,14
3568,P012,2023-11-01,Rain,32.4,9
