weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km,weather_severity
2749,P010,2022-02-06,Clear,15.9,6,0
2750,P010,2022-02-09,Cloudy,10.2,6,0
2751,P010,2022-02-12,Clear,21.6,19,0
2752,P010,2022-02-15,Cloudy,20.2,19,0
2753,P010,2022-02-18,Clear,11.3,16,0
2754,P010,2022-02-21,Rain,15.7,12,1
2755,P010,2022-02-24,Cloudy,16.8,6,0
2756,P010,2022-02-27,Rain,32.7,6,1
2757,P010,2022-03-02,Clear,13.3,14,0
2758,P010,2022-03-05,Clear,16.6,7,0
2759,P010,2022-03-08,Rain,30.7,15,1
2760,P010,2022-03-11,Clear,7.0,10,0
2761,P010,2022-03-14,Fog,18.1,3,1
2762,P010,2022-03-17,Thunderstorm,83.4,1,2
2763,P010,2022-03-20,Rain,24.3,10,1
2764,P010,2022-03-23,Rain,26.9,16,1
2765,P010,2022-03-26,Rain,7.8,11,1
2766,P010,2022-03-29,Cloudy,24.6,11,0
2767,P010,2022-04-01,Clear,29.7,5,0
2768,P010,2022-04-04,Cloudy,34.8,7,0
2769,P010,2022-04-07,Clear,22.8,7,0
2770,P010,2022-04-10,Cloudy,8.5,17,0
2771,P010,2022-04-13,Clear,9.5,9,0
2772,P010,2022-04-16,Clear,9.7,19,0
2773,P010,2022-04-19,Cloudy,27.6,9,0
2774,P010,2022-04-22,Clear,23.2,7,0
2775,P010,2022-04-25,Clear,16.5,8,0
2776,P010,2022-04-28,Clear,10.4,8,0
2777,P010,2022-05-01,Cloudy,6.0,9,0
2778,P010,2022-05-04,Rain,24.9,19,1
2779,P010,2022-05-07,Fog,8.0,3,1
2780,P010,2022-05-10,Rain,11.4,14,1
2781,P010,2022-05-13,Cloudy,17.9,15,0
2782,P010,2022-05-16,Clear,5.4,10,0
2783,P010,2022-05-19,Cloudy,31.3,14,0
2784,P010,2022-05-22,Rain,8.1,14,1
2785,P010,2022-05-25,Clear,7.7,5,0
2786,P010,2022-05-28,Rain,25.5,9,1
2787,P010,2022-05-31,Fog,17.9,3,1
2788,P010,2022-06-03,Rain,34.5,9,1
2789,P010,2022-06-06,Cloudy,16.3,5,0
2790,P010,2022-06-09,Thunderstorm,69.6,3,2
2791,P010,2022-06-12,Storm,57.5,4,3
2792,P010,2022-06-15,Thunderstorm,43.3,1,2
2793,P010,2022-06-18,Rain,11.4,16,1
2794,P010,2022-06-21,Clear,25.8,20,0
2795,P010,2022-06-24,Rain,28.3,12,1
2796,P010,2022-06-27,Storm,45.9,3,3
2797,P010,2022-06-30,Clear,33.1,15,0
2798,P010,2022-07-03,Cloudy,16.6,9,0
2799,P010,2022-07-06,Clear,5.8,7,0
2800,P010,2022-07-09,Thunderstorm,78.9,1,2
2801,P010,2022-07-12,Clear,19.5,6,0
2802,P010,2022-07-15,Cloudy,15.9,10,0
2803,P010,2022-07-18,Cloudy,21.7,13,0
2804,P010,2022-07-21,Clear,23.0,6,0
2805,P010,2022-07-24,Cloudy,26.6,7,0
2806,P010,2022-07-27,Cloudy,30.9,5,0
2807,P010,2022-07-30,Cloudy,8.9,14,0
2808,P010,2022-08-02,Cloudy,33.4,8,0
2809,P010,2022-08-05,Clear,12.8,10,0
2810,P010,2022-08-08,Rain,25.5,5,1
2811,P010,2022-08-11,Clear,26.3,14,0
2812,P010,2022-08-14,Clear,6.8,5,0
2813,P010,2022-08-17,Cloudy,32.2,17,0
2814,P010,2022-08-20,Fog,13.5,3,1
2815,P010,2022-08-23,Cloudy,17.7,14,0
2816,P010,2022-08-26,Cloudy,16.1,16,0
2817,P010,2022-08-29,Clear,17.8,10,0
2818,P010,2022-09-01,Fog,8.8,1,1
2819,P010,2022-09-04,Clear,29.3,19,0
2820,P010,2022-09-07,Cloudy,8.3,6,0
2821,P010,2022-09-10,Rain,28.9,8,1
2822,P010,2022-09-13,Clear,5.8,18,0
2823,P010,2022-09-16,Cloudy,8.0,17,0
2824,P010,2022-09-19,Clear,33.3,20,0
2825,P010,2022-09-22,Clear,20.5,5,0
2826,P010,2022-09-25,Cloudy,29.4,16,0
2827,P010,2022-09-28,Cloudy,9.4,5,0
2828,P010,2022-10-01,Thunderstorm,45.4,3,2
2829,P010,2022-10-04,Rain,18.9,11,1
2830,P010,2022-10-07,Cloudy,17.3,8,0
2831,P010,2022-10-10,Clear,18.9,12,0
2832,P010,2022-10-13,Clear,34.1,14,0
2833,P010,2022-10-16,Clear,20.9,13,0
2834,P010,2022-10-19,Cloudy,11.0,17,0
2835,P010,2022-10-22,Clear,26.1,5,0
2836,P010,2022-10-25,Clear,18.1,16,0
2837,P010,2022-10-28,Cloudy,20.8,16,0
2838,P010,2022-10-31,Cloudy,26.1,13,0
2839,P010,2022-11-03,Cloudy,11.1,5,0
2840,P010,2022-11-06,Clear,35.0,11,0
2841,P010,2022-11-09,Cloudy,9.7,19,0
2842,P010,2022-11-12,Fog,17.6,2,1
2843,P010,2022-11-15,Cloudy,9.5,16,0
2844,P010,2022-11-18,Cloudy,20.7,9,0
2845,P010,2022-11-21,Rain,19.3,6,1
2846,P010,2022-11-24,Clear,13.0,18,0
2847,P010,2022-11-27,Cloudy,14.3,15,0
2848,P010,2022-11-30,Cloudy,5.7,7,0
2849,P010,2022-12-03,Rain,6.5,20,1
2850,P010,2022-12-06,Rain,8.7,13,1
2851,P010,2022-12-09,Clear,27.5,13,0
2852,P010,2022-12-12,Cloudy,21.3,7,0
2853,P010,2022-12-15,Rain,21.9,13,1
2854,P010,2022-12-18,Cloudy,14.5,7,0
2855,P010,2022-12-21,Clear,10.2,13,0
2856,P010,2022-12-24,Cloudy,20.1,14,0
2857,P010,2022-12-27,Cloudy,22.9,20,0
2858,P010,2022-12-30,Fog,10.9,3,1
2859,P010,2023-01-02,Cloudy,19.8,12,0
2860,P010,2023-01-05,Cloudy,11.0,19,0
2861,P010,2023-01-08,Rain,29.4,17,1
2862,P010,2023-01-11,Cloudy,27.5,8,0
2863,P010,2023-01-14,Cloudy,16.5,8,0
2864,P010,2023-01-17,Clear,19.5,6,0
2865,P010,2023-01-20,Cloudy,22.1,12,0
2866,P010,2023-01-23,Clear,10.2,15,0
2867,P010,2023-01-26,Cloudy,11.3,14,0
2868,P010,2023-01-29,Cloudy,32.4,19,0
2869,P010,2023-02-01,Rain,7.0,13,1
2870,P010,2023-02-04,Clear,17.9,9,0
2871,P010,2023-02-07,Clear,19.0,19,0
2872,P010,2023-02-10,Rain,21.2,10,1
2873,P010,2023-02-13,Clear,17.3,10,0
2874,P010,2023-02-16,Rain,24.8,13,1
2875,P010,2023-02-19,Clear,32.9,7,0
2876,P010,2023-02-22,Clear,25.5,19,0
2877,P010,2023-02-25,Fog,18.5,1,1
2878,P010,2023-02-28,Storm,88.1,5,3
2879,P010,2023-03-03,Cloudy,22.6,14,0
2880,P010,2023-03-06,Fog,12.6,1,1
2881,P010,2023-03-09,Storm,86.4,3,3
2882,P010,2023-03-12,Clear,9.1,8,0
2883,P010,2023-03-15,Cloudy,31.4,16,0
2884,P010,2023-03-18,Cloudy,27.1,12,0
2885,P010,2023-03-21,Cloudy,18.2,16,0
2886,P010,2023-03-24,Cloudy,5.3,10,0
2887,P010,2023-03-27,Clear,5.8,6,0
2888,P010,2023-03-30,Cloudy,14.6,7,0
2889,P010,2023-04-02,Rain,10.4,11,1
2890,P010,2023-04-05,Clear,7.6,17,0
2891,P010,2023-04-08,Clear,24.4,7,0
2892,P010,2023-04-11,Fog,12.7,2,1
2893,P010,2023-04-14,Rain,22.7,10,1
2894,P010,2023-04-17,Cloudy,17.7,9,0
2895,P010,2023-04-20,Cloudy,27.6,20,0
2896,P010,2023-04-23,Rain,6.5,6,1
2897,P010,2023-04-26,Cloudy,11.9,8,0
2898,P010,2023-04-29,Clear,28.7,18,0
2899,P010,2023-05-02,Clear,17.8,20,0
2900,P010,2023-05-05,Thunderstorm,72.1,2,2
2901,P010,2023-05-08,Cloudy,25.2,12,0
2902,P010,2023-05-11,Clear,16.3,8,0
2903,P010,2023-05-14,Rain,18.8,17,1
2904,P010,2023-05-17,Clear,24.2,18,0
2905,P010,2023-05-20,Rain,13.5,17,1
2906,P010,2023-05-23,Clear,12.5,13,0
2907,P010,2023-05-26,Fog,11.4,2,1
2908,P010,2023-05-29,Cloudy,14.4,7,0
2909,P010,2023-06-01,Cloudy,9.6,15,0
2910,P010,2023-06-04,Clear,9.3,16,0
2911,P010,2023-06-07,Cloudy,12.3,18,0
2912,P010,2023-06-10,Clear,21.4,5,0
2913,P010,2023-06-13,Cloudy,22.2,12,0
2914,P010,2023-06-16,Clear,17.0,12,0
2915,P010,2023-06-19,Cloudy,31.4,9,0
2916,P010,2023-06-22,Storm,59.8,2,3
2917,P010,2023-06-25,Storm,77.6,4,3
2918,P010,2023-06-28,Cloudy,7.0,5,0
2919,P010,2023-07-01,Cloudy,6.9,14,0
2920,P010,2023-07-04,Clear,35.0,8,0
2921,P010,2023-07-07,Cloudy,27.7,12,0
2922,P010,2023-07-10,Clear,27.7,10,0
2923,P010,2023-07-13,Storm,83.7,4,3
2924,P010,2023-07-16,Clear,11.4,18,0
2925,P010,2023-07-19,Thunderstorm,57.1,2,2
2926,P010,2023-07-22,Clear,12.6,8,0
2927,P010,2023-07-25,Cloudy,28.4,5,0
2928,P010,2023-07-28,Fog,10.4,2,1
2929,P010,2023-07-31,Rain,19.9,13,1
2930,P010,2023-08-03,Clear,7.9,15,0
2931,P010,2023-08-06,Rain,31.2,14,1
2932,P010,2023-08-09,Clear,28.6,18,0
2933,P010,2023-08-12,Cloudy,6.9,20,0
2934,P010,2023-08-15,Thunderstorm,86.6,1,2
2935,P010,2023-08-18,Rain,8.8,13,1
2936,P010,2023-08-21,Cloudy,22.2,6,0
2937,P010,2023-08-24,Cloudy,33.7,5,0
2938,P010,2023-08-27,Thunderstorm,63.1,5,2
2939,P010,2023-08-30,Clear,13.1,19,0
2940,P010,2023-09-02,Clear,20.5,8,0
2941,P010,2023-09-05,Rain,30.2,10,1
2942,P010,2023-09-08,Fog,14.4,2,1
2943,P010,2023-09-11,Cloudy,23.5,12,0
2944,P010,2023-09-14,Rain,22.5,19,1
2945,P010,2023-09-17,Clear,20.2,14,0
2946,P010,2023-09-20,Rain,31.0,15,1
2947,P010,2023-09-23,Clear,12.8,15,0
2948,P010,2023-09-26,Rain,6.5,8,1
2949,P010,2023-09-29,Cloudy,26.7,10,0
2950,P010,2023-10-02,Clear,25.6,20,0
2951,P010,2023-10-05,Storm,52.3,4,3
2952,P010,2023-10-08,Thunderstorm,42.2,1,2
2953,P010,2023-10-11,Clear,7.4,6,0
2954,P010,2023-10-14,Clear,22.9,17,0
2955,P010,2023-10-17,Clear,14.4,18,0
2956,P010,2023-10-20,Storm,72.4,1,3
2957,P010,2023-10-23,Cloudy,12.8,16,0
2958,P010,2023-10-26,Cloudy,16.4,5,0
2959,P010,2023-10-29,Clear,22.8,14,0
2960,P010,2023-11-01,Rain,14.0,13,1
2961,P010,2023-11-04,Clear,13.8,17,0
2962,P010,2023-11-07,Storm,74.1,3,3
2963,P010,2023-11-10,Rain,27.2,18,1
2964,P010,2023-11-13,Cloudy,17.3,15,0
2965,P010,2023-11-16,Rain,12.9,5,1
2966,P010,2023-11-19,Rain,32.9,15,1
2967,P010,2023-11-22,Cloudy,15.9,19,0
2968,P010,2023-11-25,Clear,31.8,19,0
2969,P010,2023-11-28,Rain,14.3,15,1
2970,P010,2023-12-01,Storm,49.6,5,3
2971,P010,2023-12-04,Rain,5.9,9,1
2972,P010,2023-12-07,Clear,28.5,13,0
2973,P010,2023-12-10,Rain,31.3,9,1
2974,P010,2023-12-13,Thunderstorm,49.2,4,2
2975,P010,2023-12-16,Clear,13.7,8,0
2976,P010,2023-12-19,Clear,15.0,16,0
2977,P010,2023-12-22,Clear,6.6,18,0
2978,P010,2023-12-25,Clear,10.6,10,0
2979,P010,2023-12-28,Clear,10.4,19,0
2980,P010,2023-12-31,Cloudy,31.4,20,0
2981,P010,2024-01-03,Clear,9.0,15,0
2982,P010,2024-01-06,Cloudy,16.7,8,0
2983,P010,2024-01-09,Clear,13.4,8,0
2984,P010,2024-01-12,Clear,32.3,13,0
2985,P010,2024-01-15,Cloudy,20.5,17,0
2986,P010,2024-01-18,Storm,40.3,5,3
2987,P010,2024-01-21,Clear,19.2,17,0
2988,P010,2024-01-24,Cloudy,19.8,9,0
2989,P010,2024-01-27,Clear,7.4,16,0
2990,P010,2024-01-30,Cloudy,28.6,5,0
2991,P010,2024-02-02,Fog,9.1,1,1
2992,P010,2024-02-05,Storm,60.4,3,3
2993,P010,2024-02-08,Thunderstorm,71.9,4,2
2994,P010,2024-02-11,Clear,26.9,10,0
2995,P010,2024-02-14,Clear,20.9,12,0
2996,P010,2024-02-17,Rain,31.5,15,1
2997,P010,2024-02-20,Clear,15.4,17,0
2998,P010,2024-02-23,Thunderstorm,66.6,4,2
2999,P010,2024-02-26,Cloudy,34.2,10,0
3000,P010,2024-02-29,Clear,12.9,10,0
3001,P010,2024-03-03,Clear,8.7,12,0
3002,P010,2024-03-06,Cloudy,31.4,16,0
3003,P010,2024-03-09,Rain,34.4,13,1
3004,P010,2024-03-12,Clear,25.3,18,0
3005,P010,2024-03-15,Clear,24.6,14,0
3006,P010,2024-03-18,Rain,15.2,9,1
3007,P010,2024-03-21,Thunderstorm,82.3,1,2
3008,P010,2024-03-24,Clear,33.3,9,0
3009,P010,2024-03-27,Fog,19.8,2,1
3010,P010,2024-03-30,Rain,23.4,20,1
3011,P010,2024-04-02,Rain,23.6,7,1
3012,P010,2024-04-05,Cloudy,32.0,17,0
3013,P010,2024-04-08,Rain,12.3,14,1
3014,P010,2024-04-11,Cloudy,25.4,10,0
3015,P010,2024-04-14,Cloudy,5.9,17,0
3016,P010,2024-04-17,Rain,29.6,20,1
3017,P010,2024-04-20,Clear,5.4,6,0
3018,P010,2024-04-23,Rain,7.0,17,1
3019,P010,2024-04-26,Storm,81.3,3,3
3020,P010,2024-04-29,Clear,24.1,6,0
3021,P010,2024-05-02,Clear,34.8,12,0
3022,P010,2024-05-05,Clear,21.4,9,0
3023,P010,2024-05-08,Clear,31.8,15,0
3024,P010,2024-05-11,Thunderstorm,84.1,1,2
3025,P010,2024-05-14,Clear,32.6,8,0
3026,P010,2024-05-17,Cloudy,26.5,17,0
3027,P010,2024-05-20,Cloudy,20.2,7,0
3028,P010,2024-05-23,Thunderstorm,57.3,2,2
3029,P010,2024-05-26,Clear,12.6,16,0
3030,P010,2024-05-29,Clear,17.8,11,0
3031,P010,2024-06-01,Rain,31.4,7,1
3032,P010,2024-06-04,Cloudy,23.6,19,0
3033,P010,2024-06-07,Rain,21.6,5,1
3034,P010,2024-06-10,Cloudy,24.5,15,0
3035,P010,2024-06-13,Clear,22.9,9,0
3036,P010,2024-06-16,Cloudy,33.8,13,0
3037,P010,2024-06-19,Thunderstorm,76.8,5,2
3038,P010,2024-06-22,Cloudy,17.8,9,0
3039,P010,2024-06-25,Thunderstorm,78.2,5,2
3040,P010,2024-06-28,Clear,34.8,15,0
3041,P011,2022-01-01,Cloudy,26.1,20,0
3042,P011,2022-01-04,Clear,30.2,9,0
3043,P011,2022-01-07,Clear,12.0,7,0
3044,P011,2022-01-10,Thunderstorm,89.3,5,2
3045,P011,2022-01-13,Rain,16.4,13,1
3046,P011,2022-01-16,Clear,9.0,11,0
3047,P011,2022-01-19,Thunderstorm,72.4,5,2
3048,P011,2022-01-22,Cloudy,20.6,12,0
3049,P011,2022-01-25,Cloudy,8.1,8,0
3050,P011,2022-01-28,Storm,73.0,4,3
3051,P011,2022-01-31,Clear,32.6,10,0
3052,P011,2022-02-03,Fog,13.5,1,1
3053,P011,2022-02-06,Cloudy,20.4,6,0
3054,P011,2022-02-09,Rain,21.7,11,1
3055,P011,2022-02-12,Clear,8.6,8,0
3056,P011,2022-02-15,Clear,11.9,5,0
3057,P011,2022-02-18,Clear,25.7,17,0
3058,P011,2022-02-21,Cloudy,16.4,6,0
3059,P011,2022-02-24,Fog,12.6,3,1
3060,P011,2022-02-27,Cloudy,31.0,20,0
3061,P011,2022-03-02,Rain,8.7,7,1
3062,P011,2022-03-05,Rain,10.7,17,1
3063,P011,2022-03-08,Rain,13.7,12,1
3064,P011,2022-03-11,Thunderstorm,54.5,3,2
3065,P011,2022-03-14,Cloudy,24.2,7,0
3066,P011,2022-03-17,Cloudy,27.7,20,0
3067,P011,2022-03-20,Clear,28.5,9,0
3068,P011,2022-03-23,Clear,14.3,15,0
3069,P011,2022-03-26,Thunderstorm,79.5,1,2
3070,P011,2022-03-29,Clear,27.0,5,0
3071,P011,2022-04-01,Cloudy,27.5,10,0
3072,P011,2022-04-04,Clear,29.5,13,0
3073,P011,2022-04-07,Fog,19.3,3,1
3074,P011,2022-04-10,Clear,30.0,15,0
3075,P011,2022-04-13,Clear,25.7,18,0
3076,P011,2022-04-16,Cloudy,31.9,17,0
3077,P011,2022-04-19,Cloudy,7.8,5,0
3078,P011,2022-04-22,Fog,10.9,2,1
3079,P011,2022-04-25,Clear,7.6,7,0
3080,P011,2022-04-28,Rain,31.8,12,1
3081,P011,2022-05-01,Storm,40.1,4,3
3082,P011,2022-05-04,Cloudy,8.0,13,0
3083,P011,2022-05-07,Rain,19.1,5,1
3084,P011,2022-05-10,Clear,21.9,11,0
3085,P011,2022-05-13,Cloudy,21.4,14,0
3086,P011,2022-05-16,Cloudy,16.3,17,0
3087,P011,2022-05-19,Clear,23.2,5,0
3088,P011,2022-05-22,Cloudy,21.2,8,0
3089,P011,2022-05-25,Cloudy,34.9,20,0
3090,P011,2022-05-28,Rain,7.2,5,1
3091,P011,2022-05-31,Clear,22.7,10,0
3092,P011,2022-06-03,Clear,30.3,19,0
3093,P011,2022-06-06,Thunderstorm,41.2,5,2
3094,P011,2022-06-09,Clear,5.7,7,0
3095,P011,2022-06-12,Clear,31.4,16,0
3096,P011,2022-06-15,Cloudy,33.9,10,0
3097,P011,2022-06-18,Clear,14.1,7,0
3098,P011,2022-06-21,Cloudy,5.2,16,0
3099,P011,2022-06-24,Fog,19.1,2,1
3100,P011,2022-06-27,Clear,20.3,8,0
3101,P011,2022-06-30,Cloudy,18.7,7,0
3102,P011,2022-07-03,Rain,9.1,14,1
3103,P011,2022-07-06,Clear,10.5,7,0
3104,P011,2022-07-09,Clear,25.2,9,0
3105,P011,2022-07-12,Clear,23.3,17,0
3106,P011,2022-07-15,Fog,11.5,1,1
3107,P011,2022-07-18,Clear,23.1,20,0
3108,P011,2022-07-21,Clear,22.6,19,0
3109,P011,2022-07-24,Clear,26.2,13,0
3110,P011,2022-07-27,Rain,16.0,9,1
3111,P011,2022-07-30,Clear,21.6,14,0
3112,P011,2022-08-02,Clear,30.0,6,0
3113,P011,2022-08-05,Clear,28.4,9,0
3114,P011,2022-08-08,Clear,22.3,9,0
3115,P011,2022-08-11,Thunderstorm,58.4,1,2
3116,P011,2022-08-14,Rain,5.5,6,1
3117,P011,2022-08-17,Clear,17.0,15,0
3118,P011,2022-08-20,Cloudy,33.5,19,0
3119,P011,2022-08-23,Clear,29.8,13,0
3120,P011,2022-08-26,Thunderstorm,63.5,2,2
3121,P011,2022-08-29,Cloudy,32.6,15,0
3122,P011,2022-09-01,Thunderstorm,84.3,3,2
3123,P011,2022-09-04,Clear,7.7,10,0
3124,P011,2022-09-07,Clear,12.9,19,0
3125,P011,2022-09-10,Clear,9.1,18,0
3126,P011,2022-09-13,Clear,33.2,16,0
3127,P011,2022-09-16,Clear,7.0,16,0
3128,P011,2022-09-19,Fog,14.6,1,1
3129,P011,2022-09-22,Clear,22.2,5,0
3130,P011,2022-09-25,Cloudy,30.3,8,0
3131,P011,2022-09-28,Storm,72.8,3,3
3132,P011,2022-10-01,Clear,7.4,6,0
3133,P011,2022-10-04,Rain,11.8,19,1
3134,P011,2022-10-07,Clear,22.1,11,0
3135,P011,2022-10-10,Clear,18.9,18,0
3136,P011,2022-10-13,Cloudy,25.4,5,0
3137,P011,2022-10-16,Fog,8.8,3,1
3138,P011,2022-10-19,Rain,24.6,14,1
3139,P011,2022-10-22,Cloudy,14.8,14,0
3140,P011,2022-10-25,Clear,24.4,19,0
3141,P011,2022-10-28,Cloudy,21.7,11,0
3142,P011,2022-10-31,Thunderstorm,60.6,2,2
3143,P011,2022-11-03,Cloudy,13.4,20,0
3144,P011,2022-11-06,Rain,17.4,7,1
3145,P011,2022-11-09,Fog,16.9,3,1
3146,P011,2022-11-12,Fog,19.7,1,1
3147,P011,2022-11-15,Rain,29.3,7,1
3148,P011,2022-11-18,Clear,28.1,7,0
3149,P011,2022-11-21,Clear,15.0,9,0
3150,P011,2022-11-24,Clear,21.8,17,0
3151,P011,2022-11-27,Clear,10.5,19,0
3152,P011,2022-11-30,Thunderstorm,50.7,3,2
3153,P011,2022-12-03,Cloudy,20.7,12,0
3154,P011,2022-12-06,Clear,32.6,18,0
3155,P011,2022-12-09,Cloudy,17.2,13,0
3156,P011,2022-12-12,Storm,61.8,4,3
3157,P011,2022-12-15,Cloudy,22.6,12,0
3158,P011,2022-12-18,Storm,89.8,3,3
3159,P011,2022-12-21,Fog,12.6,3,1
3160,P011,2022-12-24,Clear,10.3,12,0
3161,P011,2022-12-27,Clear,34.4,14,0
3162,P011,2022-12-30,Cloudy,9.1,6,0
3163,P011,2023-01-02,Clear,6.6,19,0
3164,P011,2023-01-05,Fog,15.6,2,1
3165,P011,2023-01-08,Clear,23.6,16,0
3166,P011,2023-01-11,Clear,33.8,10,0
3167,P011,2023-01-14,Clear,10.5,5,0
3168,P011,2023-01-17,Cloudy,21.2,15,0
3169,P011,2023-01-20,Fog,9.9,1,1
3170,P011,2023-01-23,Cloudy,26.0,5,0
3171,P011,2023-01-26,Rain,23.0,12,1
3172,P011,2023-01-29,Clear,7.5,8,0
3173,P011,2023-02-01,Cloudy,20.2,17,0
3174,P011,2023-02-04,Clear,34.6,5,0
3175,P011,2023-02-07,Clear,29.2,19,0
3176,P011,2023-02-10,Rain,6.6,10,1
3177,P011,2023-02-13,Clear,5.7,16,0
3178,P011,2023-02-16,Fog,9.7,2,1
3179,P011,2023-02-19,Rain,7.5,10,1
3180,P011,2023-02-22,Storm,84.6,2,3
3181,P011,2023-02-25,Clear,32.0,16,0
3182,P011,2023-02-28,Thunderstorm,43.0,2,2
3183,P011,2023-03-03,Thunderstorm,78.0,1,2
3184,P011,2023-03-06,Clear,8.3,11,0
3185,P011,2023-03-09,Thunderstorm,86.5,3,2
3186,P011,2023-03-12,Storm,72.7,5,3
3187,P011,2023-03-15,Clear,24.0,15,0
3188,P011,2023-03-18,Clear,13.5,20,0
3189,P011,2023-03-21,Clear,18.3,11,0
3190,P011,2023-03-24,Thunderstorm,63.2,5,2
3191,P011,2023-03-27,Clear,15.6,16,0
3192,P011,2023-03-30,Cloudy,32.4,7,0
3193,P011,2023-04-02,Clear,34.5,14,0
3194,P011,2023-04-05,Fog,14.3,2,1
3195,P011,2023-04-08,Rain,5.4,8,1
3196,P011,2023-04-11,Clear,15.4,6,0
3197,P011,2023-04-14,Thunderstorm,61.4,5,2
3198,P011,2023-04-17,Cloudy,34.2,14,0
3199,P011,2023-04-20,Clear,21.3,8,0
3200,P011,2023-04-23,Fog,19.9,2,1
3201,P011,2023-04-26,Thunderstorm,70.8,2,2
3202,P011,2023-04-29,Fog,10.4,1,1
3203,P011,2023-05-02,Fog,15.3,2,1
3204,P011,2023-05-05,Clear,15.8,7,0
3205,P011,2023-05-08,Clear,17.2,20,0
3206,P011,2023-05-11,Cloudy,22.3,5,0
3207,P011,2023-05-14,Clear,17.9,6,0
3208,P011,2023-05-17,Clear,16.6,19,0
3209,P011,2023-05-20,Cloudy,6.3,12,0
3210,P011,2023-05-23,Storm,65.0,2,3
3211,P011,2023-05-26,Rain,33.7,11,1
3212,P011,2023-05-29,Cloudy,13.7,16,0
3213,P011,2023-06-01,Thunderstorm,41.0,4,2
3214,P011,2023-06-04,Cloudy,16.3,10,0
3215,P011,2023-06-07,Clear,5.2,10,0
3216,P011,2023-06-10,Cloudy,29.9,7,0
3217,P011,2023-06-13,Cloudy,34.6,15,0
3218,P011,2023-06-16,Clear,32.0,10,0
3219,P011,2023-06-19,Clear,18.8,13,0
3220,P011,2023-06-22,Clear,6.8,10,0
3221,P011,2023-06-25,Rain,22.2,9,1
3222,P011,2023-06-28,Clear,11.6,15,0
3223,P011,2023-07-01,Thunderstorm,43.5,1,2
3224,P011,2023-07-04,Cloudy,24.3,18,0
3225,P011,2023-07-07,Thunderstorm,42.3,2,2
3226,P011,2023-07-10,Clear,27.9,18,0
3227,P011,2023-07-13,Cloudy,12.3,9,0
3228,P011,2023-07-16,Thunderstorm,45.8,4,2
3229,P011,2023-07-19,Clear,11.6,9,0
3230,P011,2023-07-22,Cloudy,5.2,15,0
3231,P011,2023-07-25,Fog,18.9,2,1
3232,P011,2023-07-28,Clear,31.3,19,0
3233,P011,2023-07-31,Clear,22.0,10,0
3234,P011,2023-08-03,Clear,22.8,18,0
3235,P011,2023-08-06,Clear,16.9,12,0
3236,P011,2023-08-09,Fog,8.6,3,1
3237,P011,2023-08-12,Rain,10.4,5,1
3238,P011,2023-08-15,Thunderstorm,47.1,3,2
3239,P011,2023-08-18,Clear,10.6,13,0
3240,P011,2023-08-21,Cloudy,18.9,5,0
3241,P011,2023-08-24,Rain,8.8,19,1
3242,P011,2023-08-27,Clear,29.0,10,0
3243,P011,2023-08-30,Clear,27.6,5,0
3244,P011,2023-09-02,Clear,17.9,10,0
3245,P011,2023-09-05,Clear,28.9,10,0
3246,P011,2023-09-08,Clear,32.2,8,0
3247,P011,2023-09-11,Cloudy,32.3,5,0
3248,P011,2023-09-14,Rain,22.0,18,1
3249,P011,2023-09-17,Clear,8.4,18,0
3250,P011,2023-09-20,Clear,16.1,7,0
3251,P011,2023-09-23,Rain,31.4,19,1
3252,P011,2023-09-26,Rain,19.1,8,1
3253,P011,2023-09-29,Clear,20.5,6,0
3254,P011,2023-10-02,Rain,28.2,12,1
3255,P011,2023-10-05,Cloudy,28.0,11,0
3256,P011,2023-10-08,Clear,34.4,9,0
3257,P011,2023-10-11,Cloudy,22.5,10,0
3258,P011,2023-10-14,Rain,13.3,14,1
3259,P011,2023-10-17,Thunderstorm,72.9,5,2
3260,P011,2023-10-20,Clear,26.7,20,0
3261,P011,2023-10-23,Clear,6.6,11,0
3262,P011,2023-10-26,Cloudy,21.1,12,0
3263,P011,2023-10-29,Clear,33.4,6,0
3264,P011,2023-11-01,Clear,13.3,20,0
3265,P011,2023-11-04,Storm,72.7,2,3
3266,P011,2023-11-07,Fog,17.9,3,1
3267,P011,2023-11-10,Clear,17.6,16,0
3268,P011,2023-11-13,Cloudy,26.3,5,0
3269,P011,2023-11-16,Rain,27.1,5,1
3270,P011,2023-11-19,Clear,24.0,6,0
3271,P011,2023-11-22,Clear,26.4,9,0
3272,P011,2023-11-25,Clear,8.9,19,0
3273,P011,2023-11-28,Cloudy,30.5,9,0
3274,P011,2023-12-01,Rain,8.1,16,1
3275,P011,2023-12-04,Rain,6.2,9,1
3276,P011,2023-12-07,Cloudy,17.5,6,0
3277,P011,2023-12-10,Cloudy,16.9,5,0
3278,P011,2023-12-13,Rain,29.7,16,1
3279,P011,2023-12-16,Rain,22.8,19,1
3280,P011,2023-12-19,Cloudy,15.7,8,0
3281,P011,2023-12-22,Cloudy,11.7,7,0
3282,P011,2023-12-25,Rain,24.6,7,1
3283,P011,2023-12-28,Cloudy,31.5,7,0
3284,P011,2023-12-31,Cloudy,16.3,6,0
3285,P011,2024-01-03,Thunderstorm,48.0,5,2
3286,P011,2024-01-06,Clear,33.3,5,0
3287,P011,2024-01-09,Clear,30.3,13,0
3288,P011,2024-01-12,Clear,16.6,10,0
